doc ner ner_spacy text
23 O I-ORG Automation
23 O L-ORG Testing
23 O O using
23 O O Protractor

23 O O Web
23 O O performance
23 O O metrics
23 O O collector
23 O O using
23 O U-ORG Phantomas
23 O B-PERSON Jun
23 O L-PERSON 2014
23 O O Mar
23 O O 2016
23 O O Test
23 O B-ORG Engineer
23 O I-ORG Infosys
23 O L-ORG Ltd.
23 O O Project
23 O O Domain
23 O O Banking
23 O O Responsibilities

23 O O Test
23 O O Scenario
23 O O and
23 O B-ORG Test
23 O I-ORG Case
23 O L-ORG Preparation

23 O O Planning
23 O O QA
23 O O Activities
23 O O and
23 O O performing
23 O B-PERSON Regression
23 O L-PERSON Testing
23 O O and
23 O B-ORG UI
23 O I-ORG Testing

23 O O Automating
23 O O manual
23 O O tasks
23 O O by
23 O O writing
23 O O python
23 - O scripts
23 - O Quality
23 O O Analyst
23 O B-ORG ThoughtWorks
23 O L-ORG Technologies
23 - O EDUCATION
23 - O B.Tech
23 - O Jaypee
23 - O Institute
23 - O Of
23 - O Information
23 - O Technology
23 O O Noida
23 O O Uttar
23 O O Pradesh
23 O U-DATE 2010
23 O O to
23 O U-DATE 2014
23 O O CBSE
23 O B-ORG Green
23 O I-ORG Valley
23 O I-ORG Public
23 O L-ORG School
23 O O Bhilwara
23 O B-PERSON Rajasthan
23 O U-DATE 2010
23 O U-ORG CBSE
23 O O New
23 O O Look
23 O O Central
23 O O School
23 O O Bhilwara
23 O B-PERSON Rajasthan
23 O U-DATE 2008
23 O O SKILLS
23 O B-PERSON Manual
23 O L-PERSON Testing
23 O O Protractor
23 O O Selenium
23 O O Webdriver
23 O B-ORG Automation
23 O L-ORG Testing
23 O B-ORG API
23 O I-ORG Testing
23 O O LINKS
23 O U-ORG https://github.com/jainarpit
23 O O https://www.linkedin.com/in/arpitj2402
23 O O https://github.com/jainarpit
23 O O https://www.linkedin.com/in/arpitj2402

24 O B-PERSON Govardhana
24 O I-PERSON K
24 - I-PERSON Senior
24 - I-PERSON Software
24 - L-PERSON Engineer
24 O U-GPE Bengaluru
24 O U-GPE Karnataka
24 O B-PERSON Karnataka
24 O L-PERSON Email
24 O O me
24 O O on
24 O O Indeed
24 O O indeed.com/r/Govardhana-K/
24 O O b2de315d95905b68
24 O O Total
24 O O IT
24 O O experience
24 O B-DATE 5
24 O I-DATE Years
24 O I-DATE 6
24 O L-DATE Months
24 O O Cloud
24 O B-ORG Lending
24 O I-ORG Solutions
24 O I-ORG INC
24 O I-ORG 4
24 O L-ORG Month

24 O B-PERSON Salesforce
24 O L-PERSON Developer
24 O B-DATE Oracle
24 O I-DATE 5
24 O I-DATE Years
24 O I-DATE 2
24 O L-DATE Month

24 O B-PERSON Core
24 O I-PERSON Java
24 O L-PERSON Developer
24 O B-PERSON Languages
24 O I-PERSON Core
24 O L-PERSON Java
24 O O Go
24 O O Lang
24 O B-ORG Oracle
24 O I-ORG PL
24 O L-ORG SQL
24 O O programming
24 O B-PERSON Sales
24 O I-PERSON Force
24 O L-PERSON Developer
24 O O with
24 O U-ORG APEX

24 O O Designations
24 O O Promotions
24 O O Willing
24 O O to
24 O O relocate
24 O O Anywhere
24 O O WORK
24 O O EXPERIENCE
24 - O Senior
24 - O Software
24 - O Engineer
24 O O Cloud
24 O O Lending
24 O O Solutions
24 O O Bangalore
24 O U-GPE Karnataka
24 O B-DATE January
24 O L-DATE 2018
24 O O to
24 O B-ORG Present
24 O I-ORG Present
24 - I-ORG Senior
24 - L-ORG Consultant
24 O U-ORG Oracle
24 O O Bangalore
24 O U-GPE Karnataka
24 O B-DATE November
24 O I-DATE 2016
24 O I-DATE to
24 O I-DATE December
24 O L-DATE 2017
24 B-Designation O Staff
24 L-Designation O Consultant
24 O O Oracle
24 O O Bangalore
24 O U-GPE Karnataka
24 O B-DATE January
24 O L-DATE 2014
24 O O to
24 O B-DATE October
24 O L-DATE 2016
24 B-Designation O Associate
24 L-Designation O Consultant
24 O U-ORG Oracle
24 O L-PERSON Bangalore
24 O U-GPE Karnataka
24 O B-DATE November
24 O I-DATE 2012
24 O I-DATE to
24 O I-DATE December
24 O L-DATE 2013
24 O O EDUCATION
24 B-Degree O B.E
24 I-Degree O in
24 I-Degree B-ORG Computer
24 I-Degree I-ORG Science
24 L-Degree L-ORG Engineering
24 "B-College Name" B-ORG Adithya
24 "I-College Name" I-ORG Institute
24 "I-College Name" I-ORG of
24 "L-College Name" I-ORG Technology
24 O O Tamil
24 O O Nadu
24 O B-DATE September
24 O I-DATE 2008
24 O I-DATE to
24 O I-DATE June
24 O L-DATE 2012
24 O O https://www.indeed.com/r/Govardhana-K/b2de315d95905b68?isid=rex-download&ikw=download-top&co=IN
24 O O https://www.indeed.com/r/Govardhana-K/b2de315d95905b68?isid=rex-download&ikw=download-top&co=IN
24 O O SKILLS
24 O O APEX

24 O B-DATE Less
24 O I-DATE than
24 O I-DATE 1
24 O L-DATE year
24 O B-ORG Data
24 O L-ORG Structures
24 O B-DATE 3
24 O L-DATE years
24 O U-ORG FLEXCUBE
24 O B-DATE 5
24 O L-DATE years
24 O U-ORG Oracle
24 O B-DATE 5
24 O L-DATE years
24 O U-PERSON Algorithms
24 O B-DATE 3
24 O L-DATE years
24 O O LINKS
24 O O https://www.linkedin.com/in/govardhana-k-61024944/
24 O O ADDITIONAL
24 O O INFORMATION
24 O O Technical
24 O O Proficiency
24 O O Languages
24 O B-PERSON Core
24 O L-PERSON Java
24 O B-PERSON Go
24 O L-PERSON Lang
24 O B-ORG Data
24 O I-ORG Structures
24 O L-ORG Algorithms
24 O B-ORG Oracle
24 O U-GPE PL
24 O O SQL
24 O O programming
24 O B-PERSON Sales
24 O L-PERSON Force
24 O O with
24 O U-ORG APEX

24 O O Tools
24 O O RADTool
24 O U-PERSON Jdeveloper
24 O U-ORG NetBeans
24 O U-ORG Eclipse
24 O U-ORG SQL
24 O O developer
24 O U-GPE PL
24 O O SQL
24 O O Developer
24 O U-GPE WinSCP
24 O B-PERSON Putty
24 O O Web
24 O O Technologies
24 O U-ORG JavaScript
24 O U-ORG XML
24 O U-ORG HTML
24 O B-ORG Webservice
24 O I-ORG Operating
24 O L-ORG Systems
24 O O Linux
24 O O Windows
24 O O Version
24 O O control
24 O O system
24 O B-ORG SVN
24 O I-ORG Git
24 O I-ORG Hub
24 O L-ORG Databases
24 O O Oracle
24 O O Middleware
24 O O Web
24 O O logic
24 O O OC4J
24 O O Product
24 O O FLEXCUBE
24 O B-ORG Oracle
24 O I-ORG FLEXCUBE
24 O L-ORG Versions
24 O O 10.x
24 O U-DATE 11.x
24 O O and
24 O U-CARDINAL 12.x
24 O O https://www.linkedin.com/in/govardhana-k-61024944/

25 O B-PERSON Yogi
25 O L-PERSON Pesaru
25 U-Designation B-ORG Developer
25 O I-ORG Infosys
25 O L-ORG Limited
25 O U-GPE Hyderabad
25 O U-GPE Telangana
25 O O Email
25 O O me
25 O O on
25 O O Indeed
25 O O indeed.com/r/Yogi-Pesaru/2ed7aded59ecf425

25 O O Total
25 O O IT
25 O O experience
25 O O of
25 O B-DATE 4.6
25 O L-DATE years
25 O O in
25 O O IT
25 O O Industry

25 O O Currently
25 O O working
25 O O as
25 O B-ORG SAP
25 O I-ORG PI
25 O I-ORG XI
25 O I-ORG and
25 O I-ORG Dell
25 O L-ORG Boomi
25 O O developer

25 O O Good
25 O O communication
25 O O interpersonal
25 O O and
25 O O Client
25 O O interaction
25 O O skills
25 O O with
25 O O clear
25 O O understanding
25 O O of
25 O O the
25 O O requirements

25 O O Trained
25 O O on
25 O B-ORG SAP
25 O L-ORG ABAP
25 O B-ORG SAP
25 O L-ORG BASIS
25 O B-ORG SAP
25 O L-ORG HANA
25 O U-ORG HCI
25 O B-ORG DELL
25 O L-ORG Boomi

25 O O Worked
25 O O on
25 O O PI
25 O O 7.1
25 O U-CARDINAL 7.31
25 O B-ORG Dell
25 O I-ORG Boomi
25 O L-ORG Atomsphere

25 O O Good
25 O O knowledge
25 O O of
25 O B-PERSON Core
25 O L-PERSON Java
25 O O and
25 O O good
25 O O command
25 O O in
25 O O writing
25 O O UDFs
25 O O for
25 O B-PERSON Graphical
25 O L-PERSON Mapping

25 O B-PERSON Created
25 O L-PERSON Technical
25 O O systems
25 O O Business
25 O O systems
25 O O and
25 O U-ORG Software
25 O O products
25 O O and
25 O O components
25 O O in
25 O U-ORG SLD

25 O U-PERSON Worked
25 O O on
25 O U-ORG SLD
25 O O configurations
25 O U-ORG IR
25 O O and
25 O O ID

25 O O Good
25 O O capabilities
25 O O of
25 O O trouble
25 O O shooting
25 O O and
25 O O resolving
25 O O different
25 O O kinds
25 O O of
25 O O issues
25 O O like
25 O O connectivity
25 O O problems
25 O O mapping
25 O O exceptions
25 O O etc

25 O O Experience
25 O O in
25 O O working
25 O O with
25 O O FILE
25 O U-ORG SOAP
25 O U-ORG SOAP
25 O O AXIS
25 O U-ORG RFC
25 O U-ORG IDOC
25 O O and
25 O U-ORG XI
25 O U-ORG JMS
25 O U-ORG JDBC
25 O U-ORG ARIBA
25 O O REST
25 O O in
25 O O PI
25 O O and
25 O U-PRODUCT File
25 O U-ORG SOAP
25 O U-NORP Successfactor
25 O U-ORG Salesforce
25 O O connectors
25 O O in
25 O U-ORG Boomi

25 O O Implemented
25 O O standard
25 O O features
25 O O like
25 O U-ORG UDMS
25 O O message
25 O O prioritization
25 O O iChannel
25 O O admin

25 O B-WORK_OF_ART Worked
25 O I-WORK_OF_ART on
25 O I-WORK_OF_ART Transports
25 O I-WORK_OF_ART of
25 O L-WORK_OF_ART IR
25 O O ID
25 O O and
25 O U-ORG SLD
25 O O objects
25 O O using
25 O O file
25 O O and
25 O U-NORP CTS+
25 O O transports

25 O O Good
25 O O knowledge
25 O O of
25 O B-PERSON Graphical
25 O L-PERSON Mapping
25 O O with
25 O O node
25 O O functions
25 O O and
25 O O UDFs

25 O U-PERSON Knowledge
25 O O of
25 O U-ORG XSLT
25 O O and
25 O U-PERSON Java
25 O O mapping
25 O O and
25 O B-PERSON Dynamic
25 O L-PERSON Configuration

25 O O Production
25 O O support
25 O O experience
25 O O in
25 O U-GPE Runtime
25 O O workbench
25 O O communication
25 O O channel
25 O O scheduling
25 O O Message
25 O O Monitoring

25 O O Good
25 O O knowledge
25 O O on
25 O O SLD
25 O O configuration
25 O O IDoc
25 O O configuration
25 O O in
25 O U-ORG ECC
25 O O and
25 O O PI
25 O O and
25 O O alert
25 O O configuration

25 O O Experience
25 O O in
25 O O handling
25 O U-DATE quarterly
25 O O and
25 O O emergency
25 O O releases
25 O O and
25 O O providing
25 O O post
25 O O release
25 O O support

25 O O WORK
25 O O EXPERIENCE
25 U-Designation O Developer
25 O B-PERSON Infosys
25 O I-PERSON Limited
25 O B-DATE October
25 O L-DATE 2015
25 O O to
25 O O Present
25 O O Infosys
25 O O Limited
25 O O Senior
25 O O Systems
25 O O Engineer
25 O O 01st
25 O O Oct
25 O O 2015
25 O O till
25 O O date
25 O O PROJECT
25 O O SUMMARY
25 O O BOOMI
25 O O Project
25 O O Name
25 O O Success
25 O O factor
25 O O integration
25 O O with
25 O B-ORG Sterling
25 O I-ORG Client
25 O L-ORG SYSCO
25 O B-PERSON Employer
25 O I-PERSON Infosys
25 O L-PERSON Limited
25 O B-PERSON Role
25 U-Designation L-PERSON Developer
25 O B-ORG Team
25 O L-ORG Size
25 O U-CARDINAL 3
25 O O members
25 O B-GPE Technologies
25 O L-GPE Java
25 O O script
25 O O groovy
25 O O script
25 O U-ORG SuccessFactor
25 O U-ORG Sterling
25 O O Webservice
25 O O Duration
25 O B-DATE 2
25 O L-DATE years
25 O O Project
25 O O Abstract
25 O O https://www.indeed.com/r/Yogi-Pesaru/2ed7aded59ecf425?isid=rex-download&ikw=download-top&co=IN
25 O O The
25 O O integration
25 O O for
25 O U-ORG Sterling
25 O O is
25 O O a
25 O U-CARDINAL two
25 O O way
25 O O integration
25 O O to
25 O O support
25 O O the
25 O O investigation
25 O O and
25 O O confirm
25 O O accuracy
25 O O of
25 O O background
25 O O information
25 O O provided
25 O O by
25 O O selected
25 O O candidates
25 O O who
25 O O have
25 O O received
25 O O have
25 O O passed
25 O O phone
25 O O screening
25 O O or
25 O O accepted
25 O O verbal
25 O O offers
25 O O of
25 O O employment

25 O U-PERSON Boomi
25 O O is
25 O O the
25 O O middle
25 O O ware
25 O O between
25 O O success
25 O O factor
25 O O and
25 O O sterling
25 O O systems

25 O U-PERSON Boomi
25 O O sender
25 O O interface
25 O O picks
25 O O up
25 O O the
25 O O profiles
25 O O from
25 O U-GPE SF
25 O O and
25 O O send
25 O O to
25 O O sterling
25 O O for
25 O O background
25 O O verification

25 O O After
25 O O receiving
25 O O request
25 O O from
25 O O boomi
25 O O sterling
25 O O will
25 O O send
25 O O synchronous
25 O O response
25 O O with
25 O O an
25 O O Oder
25 O O number
25 O O which
25 O O will
25 O O be
25 O O updated
25 O O to
25 O U-GPE SF
25 O O synchronously

25 O O After
25 O O some
25 O O time
25 O O boomi
25 O O receiver
25 O O process
25 O O listener
25 O O process
25 O O receives
25 O O the
25 O O asynchronous
25 O O results
25 O O from
25 O O sterling
25 O O which
25 O O are
25 O O updated
25 O O back
25 O O to
25 O U-GPE SF

25 O U-PERSON Role
25 O O and
25 O O responsibilities

25 O O Requirement
25 O O analysis

25 O U-PERSON Design
25 O O as
25 O O per
25 O O the
25 O O requirement

25 O O Process
25 O O development
25 O O as
25 O O per
25 O O design

25 O U-PERSON Unit
25 O O testing
25 O O the
25 O O applications

25 O O PROJECT
25 O O SUMMARY
25 O O PI
25 O O Project
25 O O Sysco
25 O O MS
25 O O Development
25 O O Systems
25 O O Engineer
25 O O Infosys
25 O O Limited
25 O O September
25 O O 2013
25 O O to
25 O O September
25 O O 2015
25 O U-ORG EDUCATION
25 - B-PERSON B.
25 - L-PERSON Tech
25 - O in
25 - B-ORG ECE
25 "B-College Name" I-ORG Vidya
25 "I-College Name" I-ORG Bharati
25 "I-College Name" I-ORG Institute
25 "I-College Name" I-ORG Of
25 "I-College Name" L-ORG Technology
25 "I-College Name" O -
25 "L-College Name" O Hindupur
25 O B-PERSON Andhra
25 O I-PERSON Pradesh
25 O U-DATE 2008
25 O O to
25 O U-DATE 2012
25 "B-College Name" B-ORG Hosanna
25 "I-College Name" I-ORG National
25 "I-College Name" I-ORG High
25 "L-College Name" L-ORG School
25 O U-DATE 2006
25 O O SKILLS
25 O O C+
25 O B-DATE Less
25 O I-DATE than
25 O I-DATE 1
25 O L-DATE year
25 O B-ORG Citrix
25 O B-DATE Less
25 O I-DATE than
25 O I-DATE 1
25 O L-DATE year
25 O O integration
25 O B-DATE 2
25 O L-DATE years
25 O U-ORG INTEGRATOR
25 O B-DATE 2
25 O L-DATE years
25 O U-PERSON Java
25 O B-DATE 2
25 O L-DATE years
25 O O ADDITIONAL
25 O O INFORMATION
25 O O TECHNICAL
25 O O PROFICIENCY
25 O O Integration
25 O O Tools
25 O O SAP
25 O O PI
25 O U-CARDINAL 7.1
25 O U-CARDINAL 7.31
25 O U-ORG Eclipse
25 O U-ORG Citrix
25 O B-ORG SQL
25 O I-ORG Server
25 O L-ORG Data
25 O O SOAP
25 O O UI
25 O U-ORG NWDS
25 O O Solution
25 O O Manager
25 O U-ORG HPQC
25 O B-ORG POSTMAN
25 O I-ORG Backend
25 O I-ORG Technologies
25 O L-ORG Oracle
25 O O and
25 O O MS
25 O O SQL

25 O B-PERSON Languages
25 O I-PERSON Core
25 O L-PERSON Java
25 O U-PERSON C++
25 O B-PERSON C.
25 O O KEY
25 O O STRENGTHS

25 O O Initiative
25 O O Leadership
25 O O Qualities
25 O O and
25 O U-ORG Team
25 O O spirit

25 O O Proficiency
25 O O in
25 O U-LOC Communication
25 O O skills
25 O U-ORG Positive
25 O O attitude

25 O O Good
25 O O knowledge
25 O O about
25 O O Technology
25 O O and
25 O O interest
25 O O towards
25 O O new
25 O O learning

25 O O Responsibility
25 O O and
25 O O patience
25 O O to
25 O O do
25 O O work
25 O O assigned
25 O O by
25 O O superiors

26 O B-PERSON Sarfaraz
26 O L-PERSON Ahmad
26 B-Designation O Associate
26 I-Designation O network
26 L-Designation O engineer
26 O O TATA
26 O O Communications
26 O O Ltd
26 O O Muzaffarpur
26 O B-PERSON Bihar
26 O L-PERSON Email
26 O O me
26 O O on
26 O O Indeed
26 O O indeed.com/r/Sarfaraz-Ahmad/1498048ada755ac3
26 O O Cisco
26 O O Certified
26 O O Internetwork
26 O O Associate
26 O O in
26 O B-ORG Routing
26 O L-ORG Switching
26 O O with
26 O O progressive
26 O O experience
26 O O in
26 O O deployment
26 O O and
26 O O administration
26 O O of
26 O U-NORP Network
26 O O infrastructure

26 O O I
26 O O am
26 O O looking
26 O O for
26 O O opportunities
26 O O to
26 O O further
26 O O improve
26 O O my
26 O O abilities
26 O O skills
26 O O in
26 O O the
26 O O field
26 O O of
26 O U-GPE Network
26 O O and
26 O O Security
26 O O technologies

26 O U-CARDINAL ➢
26 O O Professional
26 O B-DATE 2.5
26 O L-DATE years
26 O O of
26 O O experience
26 O O in
26 O O network
26 O B-ORG Implementation
26 O L-ORG Troubleshooting
26 O O in
26 O O local
26 O O and
26 O O remote
26 O O environments

26 O O ➢
26 O O Well
26 O O accented
26 O O with
26 O O the
26 O O key
26 O O IT
26 O O skills
26 O O in
26 O O the
26 O O domain
26 O O of
26 O B-ORG LAN
26 O I-ORG WAN
26 O I-ORG Network
26 O L-ORG Security
26 O O installation
26 O O configuration
26 O O of
26 O O IT
26 O O networks
26 O O maintenance
26 O O troubleshooting

26 O U-CARDINAL ➢
26 O O Potential
26 O O of
26 O O handling
26 O O multiple
26 O O tasks
26 O O easily
26 O O and
26 O O capable
26 O O of
26 O O meeting
26 O O deadlines

26 O O ➢
26 O O Possess
26 O O excellent
26 O O interpersonal
26 O O communications
26 O O and
26 O O organizational
26 O O skills

26 O O WORK
26 O O EXPERIENCE
26 B-Designation O Associate
26 I-Designation O network
26 L-Designation O engineer
26 O O TATA
26 O O Communications
26 O O Ltd
26 O O Pune
26 O O Maharashtra
26 O O March
26 O O 2017
26 O O to
26 O B-ORG Present
26 O L-ORG Department
26 O U-ORG CMIP
26 O B-ORG IP
26 O L-ORG Provisioning
26 O O Responsibilities:-
26 O O ➢
26 O O Working
26 O O on
26 O O Alcatel
26 O O Migration
26 O O project
26 O O for
26 O B-ORG Tata
26 O I-ORG Communications
26 O L-ORG Ltd
26 O O responsible
26 O O for
26 O O provisioning
26 O O and
26 O O migrating
26 O O customer
26 O O services
26 O O from
26 O U-GPE Cisco
26 O O 7200/7600
26 O O /Juniper
26 O U-ORG MX104
26 O O to
26 O U-ORG Alcatel
26 O O provider
26 O O edge
26 O O router
26 O O SR
26 O O 7750
26 O U-PERSON ➢
26 O O To
26 O O carry
26 O O out
26 O O bulk
26 O O migration
26 O O and
26 O O planned
26 O O events
26 O O of
26 O O enterprise
26 O O customers
26 O O to
26 O O enhance
26 O O the
26 O O network
26 O O capabilities
26 O O and
26 O O compatibilities
26 O O for
26 O O new
26 O O technologies

26 O U-PERSON ➢
26 O O Responsible
26 O O for
26 O O carrying
26 O O domestic
26 O O as
26 O O well
26 O O as
26 O O international
26 O O customer
26 O O services
26 O O migration
26 O O activities
26 O O in
26 O O bulk

26 O O Involving
26 O O all
26 O O other
26 O O stakeholders
26 O O responsible
26 O O for
26 O O end
26 O O to
26 O O end
26 O O delivery
26 O O of
26 O O customer
26 O O services
26 O O to
26 O O carry
26 O O the
26 O O successful
26 O O migration

26 O O ➢
26 O O Parenting
26 O O existing
26 O O business
26 O O switch
26 O O ring
26 O O with
26 O B-PERSON Alcatel
26 O L-PERSON Routers
26 O O in
26 O O combination
26 O O with
26 O O cisco
26 O O routers
26 O O with
26 O O the
26 O O help
26 O O of
26 O O field
26 O U-ORG Engineers
26 O O and
26 O O synchronizing
26 O O vlan
26 O O database
26 O O on
26 O O each
26 O O switch

26 O U-PERSON ➢
26 O O Shut
26 O O the
26 O O interface
26 O O and
26 O O protocol
26 O O on
26 O B-PERSON Cisco
26 O L-PERSON Routers
26 O O and
26 O O un
26 O O shut
26 O O the
26 O O interface
26 O O on
26 O U-ORG Alcatel
26 O O routers
26 O O during
26 O O Migration
26 O O activity

26 O U-PERSON ➢
26 O O Comparing
26 O O the
26 O O results
26 O O of
26 O O pre
26 O O check
26 O O and
26 O O post
26 O O checks
26 O O and
26 O O revert
26 O O the
26 O O links
26 O O to
26 O O cisco
26 O O that
26 O O are
26 O O not
26 O O coming
26 O O Up
26 O O on
26 O U-ORG Alcatel
26 O O or
26 O O not
26 O O compatible
26 O O with
26 O O cisco
26 O O i.e.
26 O U-ORG EIGRP

26 O O ➢
26 O O Troubleshooting
26 O O and
26 O O resolving
26 O O the
26 O O customer
26 O O issues
26 O O related
26 O O to
26 O O either
26 O O at
26 O O routing
26 O O level
26 O O such
26 O O as
26 O O EIGRP
26 O U-ORG OSPF
26 O U-ORG BGP
26 O U-ORG MPLS
26 O O or
26 O O at
26 O O access
26 O O level
26 O O Post
26 O O migration
26 O O activity

26 O U-CARDINAL ➢
26 O O Troubleshooting
26 O O and
26 O O managing
26 O O LAN
26 O O to
26 O O LAN
26 O O VPN
26 O O on
26 O O cisco
26 O O router

26 O U-CARDINAL ➢
26 O O Troubleshooting
26 O O and
26 O O managing
26 O B-ORG GRE
26 O L-ORG Tunnel
26 O O on
26 O O services
26 O U-ORG Getaway

26 O U-CARDINAL ➢
26 O O Configuration
26 O O on
26 O O cisco
26 O O juniper
26 O U-ORG Huawei
26 O O switch
26 O O creation
26 O U-ORG Ether
26 O O channel
26 O U-ORG VLAN
26 O U-ORG MSTP
26 O U-ORG QNQ
26 O U-PERSON Dot1Q
26 O O etc

26 O B-ORG ➢
26 O L-ORG Configuring
26 O O and
26 O O managing
26 O U-ORG SVI
26 O O interface
26 O O on
26 O O a
26 O U-ORG Layer3
26 O O switch
26 O O to
26 O O provide
26 O O inter
26 O U-ORG VLAN
26 O O routing

26 O O ➢
26 O B-ORG Configuration
26 O I-ORG Line
26 O L-ORG VTY
26 O O on
26 O O customer
26 O U-ORG CISCO
26 O O router

26 O O https://www.indeed.com/r/Sarfaraz-Ahmad/1498048ada755ac3?isid=rex-download&ikw=download-top&co=IN
26 O O ➢
26 O O Configuration
26 O O port
26 O O security
26 O O on
26 O O customer
26 O O hand
26 O O up
26 O O switch
26 O O port

26 O U-CARDINAL ➢
26 O O Troubleshooting
26 O O end
26 O O user
26 O O network
26 O O connectivity
26 O O issue

26 O O ➢
26 O O Performing
26 O O technical
26 O O escalations
26 O O in
26 O O line
26 O O with
26 O O company
26 O O policy

26 O U-PERSON ➢
26 O O Accountable
26 O O for
26 O O customer
26 O O review
26 O O meetings
26 O U-DATE weekly
26 O O basis
26 O O giving
26 O O feedback
26 O O to
26 O O the
26 O O subordinate
26 O O team
26 O O and
26 O U-ORG Management

26 O O ➢
26 O O Responsible
26 O O for
26 O O any
26 O O internal
26 O O or
26 O O external
26 O O escalation
26 O B-ORG Customer
26 O L-ORG End
26 O O ➢
